age,workclass,education,marital-status,occupation,relationship,race,hours-per-week,native-country,income
21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
65,Private,Some-college,Married-civ-spouse,Exec-managerial,Wife,White,45,United-States,low
18,Private,HS-grad,Never-married,Other-service,Own-child,White,35,United-States,low
51,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,40,United-States,low
34,?,HS-grad,Married-civ-spouse,Other-service,Husband,White,45,United-States,high
35,?,Some-college,Divorced,,Unmarried,White,50,United-States,low
50,Self-emp-not-inc,Preschool,Divorced,Prof-specialty,Not-in-family,White,25,United-States,low
31,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Wife,White,40,United-States,high
25,State-gov,Some-college,Never-married,Handlers-cleaners,Own-child,White,40,United-States,
32,Private,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
57,Private,5th-6th,Separated,Machine-op-inspct,Other-relative,White,40,Ecuador,low
39,Private,HS-grad,Married-civ-spouse,Armed-Forces,Husband,White,40,United-States,low
53,Federal-gov,Prof-school,Married-civ-spouse,Adm-clerical,Husband,White,45,United-States,high
54,,Bachelors,Widowed,Other-service,Not-in-family,,50,Dominican-Republic,low
38,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,Mexico,low
20,Private,Some-college,Never-married,Sales,Own-child,Black,44,United-States,low
33,Private,HS-grad,,Craft-repair,Husband,White,30,Dominican-Republic,high
33,Private,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,White,40,United-States,high
54,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Other,42,United-States,high
51,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,40,United-States,low
43,Private,HS-grad,Married-civ-spouse,,Husband,White,40,United-States,low
40,,Some-college,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,84,United-States,low
42,Private,Some-college,Never-married,Tech-support,Not-in-family,White,33,United-States,low
17,Private,12th,Never-married,Sales,Own-child,White,15,United-States,low
36,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,52,United-States,low
72,Self-emp-not-inc,Bachelors,Widowed,Farming-fishing,Not-in-family,White,40,United-States,high
22,Private,Some-college,Never-married,,Other-relative,Asian-Pac-Islander,32,United-States,high
51,Federal-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,70,?,low
57,Private,Bachelors,Married-civ-spouse,Protective-serv,Wife,White,45,Germany,high
49,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,50,United-States,high
23,State-gov,Some-college,Married-AF-spouse,Sales,Not-in-family,Asian-Pac-Islander,8,?,low
22,Private,HS-grad,Never-married,Sales,Own-child,Black,40,United-States,low
29,Private,HS-grad,Never-married,Transport-moving,Own-child,Black,40,United-States,high
25,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,35,United-States,low
30,Local-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,high
35,Private,Assoc-acdm,Married-spouse-absent,Sales,Own-child,Black,36,United-States,low
45,?,Masters,Married-civ-spouse,?,Wife,White,1,China,low
22,Private,12th,Never-married,Other-service,Not-in-family,White,35,United-States,low
42,Private,,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,low
41,Self-emp-inc,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,50,United-States,high
56,Private,HS-grad,Widowed,Sales,Not-in-family,White,44,United-States,
25,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,40,Poland,low
46,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,40,United-States,low
56,?,Some-college,Never-married,Armed-Forces,Not-in-family,Black,40,United-States,
47,Private,12th,Married-spouse-absent,Exec-managerial,Not-in-family,White,55,United-States,high
37,Private,HS-grad,Married-civ-spouse,Craft-repair,Wife,,40,China,high
23,?,Some-college,Never-married,?,Not-in-family,,15,United-States,low
48,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,45,Philippines,high
71,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50,United-States,low
23,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,40,United-States,high
23,Private,Bachelors,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,20,United-States,low
41,Private,11th,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,40,Guatemala,low
35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,
23,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,60,United-States,low
27,?,,Married-civ-spouse,,Husband,Black,45,United-States,
24,Private,11th,,Prof-specialty,Wife,White,40,United-States,high
72,Private,Bachelors,Divorced,Sales,Not-in-family,White,30,United-States,low
29,Private,Assoc-acdm,,Exec-managerial,Own-child,Amer-Indian-Eskimo,25,United-States,low
32,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50,Canada,low
45,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,40,United-States,low
44,Private,Assoc-voc,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,40,United-States,low
48,Private,7th-8th,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,30,,low
26,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,Amer-Indian-Eskimo,40,United-States,low
55,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,60,United-States,low
18,Private,,Divorced,Sales,Own-child,White,30,United-States,low
65,?,Bachelors,Married-civ-spouse,?,Husband,White,40,United-States,high
34,Private,9th,,Sales,Unmarried,Black,35,United-States,low
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
33,Private,Assoc-voc,Married-civ-spouse,Craft-repair,,White,50,United-States,high
19,Private,HS-grad,Never-married,,Other-relative,White,40,United-States,low
35,Private,HS-grad,Married-civ-spouse,Transport-moving,Other-relative,Black,40,United-States,low
43,Private,1st-4th,Married-civ-spouse,Farming-fishing,Husband,White,45,Mexico,low
51,Private,HS-grad,Divorced,Other-service,Not-in-family,White,80,United-States,low
36,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,40,United-States,low
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,50,United-States,high
26,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
26,?,Some-college,Divorced,?,Other-relative,White,35,United-States,low
28,,Bachelors,Never-married,Exec-managerial,Not-in-family,Black,50,United-States,low
44,State-gov,Doctorate,Divorced,Prof-specialty,Not-in-family,White,40,Philippines,low
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Other-service,Husband,White,48,United-States,low
34,State-gov,HS-grad,Never-married,Handlers-cleaners,Not-in-family,Black,40,United-States,low
19,Private,Some-college,Never-married,Adm-clerical,Unmarried,Black,20,United-States,low
41,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,40,Taiwan,high
20,?,,Never-married,?,Own-child,White,40,United-States,low
45,Private,HS-grad,Widowed,Exec-managerial,,White,38,United-States,low
18,Private,,Never-married,Other-service,Own-child,Black,30,United-States,low
52,Local-gov,7th-8th,Never-married,Other-service,Other-relative,Black,40,United-States,low
38,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
56,,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,48,United-States,low
44,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,12,United-States,low
40,Private,11th,Widowed,Adm-clerical,Unmarried,White,40,United-States,low
33,,HS-grad,Married-civ-spouse,Sales,Wife,White,20,United-States,low
35,Private,,Divorced,Adm-clerical,Not-in-family,White,40,South,low
51,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,50,United-States,high
57,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Exec-managerial,Husband,Other,20,United-States,low
32,Private,,Divorced,Other-service,Unmarried,White,35,United-States,low
18,Private,,Never-married,Other-service,Own-child,,6,Guatemala,low
28,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,40,United-States,low
26,Local-gov,Bachelors,Married-civ-spouse,,Wife,Black,40,United-States,high
52,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,,40,United-States,low
19,Private,HS-grad,Never-married,Other-service,Unmarried,White,40,United-States,low
47,Private,Some-college,Married-civ-spouse,Tech-support,,White,40,,
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,50,United-States,low
27,Private,Masters,Never-married,Exec-managerial,Own-child,White,40,United-States,low
26,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,Black,40,United-States,low
38,Private,Assoc-acdm,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,40,United-States,low
37,Self-emp-inc,Some-college,Widowed,Exec-managerial,Husband,White,50,United-States,high
41,,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
27,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,48,United-States,low
30,,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,40,Scotland,low
36,Private,Bachelors,Never-married,Sales,Not-in-family,White,20,United-States,low
53,Private,Some-college,Divorced,Prof-specialty,Not-in-family,White,40,United-States,low
24,Private,Bachelors,Never-married,Sales,Other-relative,Black,50,United-States,low
28,Private,11th,Never-married,Machine-op-inspct,Unmarried,White,40,Nicaragua,low
76,?,Some-college,Married-civ-spouse,?,Husband,White,20,United-States,high
60,Private,HS-grad,Married-spouse-absent,Other-service,Unmarried,,20,Italy,low
31,?,Some-college,Widowed,Exec-managerial,Unmarried,White,30,United-States,low
67,Private,7th-8th,Married-civ-spouse,Craft-repair,,White,40,United-States,low
26,Private,Some-college,Never-married,Farming-fishing,Not-in-family,White,40,United-States,low
25,Private,1st-4th,Married-AF-spouse,Priv-house-serv,Not-in-family,White,40,Guatemala,low
53,Self-emp-inc,Some-college,Divorced,Exec-managerial,Not-in-family,White,60,United-States,low
30,Private,,Never-married,Prof-specialty,Not-in-family,White,60,United-States,low
68,,HS-grad,Widowed,Protective-serv,Not-in-family,White,20,United-States,low
26,Private,Bachelors,Married-civ-spouse,,,White,40,Cuba,high
23,Private,HS-grad,Never-married,,Own-child,White,40,United-States,low
47,State-gov,HS-grad,Married-spouse-absent,Adm-clerical,Wife,White,40,United-States,high
24,Private,Bachelors,Never-married,Priv-house-serv,Not-in-family,White,40,United-States,low
36,,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,45,Portugal,high
24,Private,Some-college,Never-married,Other-service,Unmarried,White,30,United-States,low
49,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,40,United-States,low
59,,Bachelors,Widowed,Priv-house-serv,Not-in-family,White,37,,low
56,Private,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,65,Hong,high
29,,HS-grad,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,55,United-States,high
19,Private,HS-grad,Never-married,Other-service,Own-child,White,20,United-States,low
47,Never-worked,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
39,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,70,Haiti,low
19,Private,,Never-married,Adm-clerical,Own-child,White,9,United-States,low
52,Private,5th-6th,,Farming-fishing,Unmarried,White,40,United-States,low
24,?,HS-grad,Never-married,Sales,Not-in-family,White,48,United-States,low
28,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,45,United-States,low
34,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,low
32,Private,HS-grad,Separated,Handlers-cleaners,Other-relative,White,60,United-States,low
20,?,11th,Married-civ-spouse,,Other-relative,White,39,United-States,low
29,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,55,United-States,low
28,Private,,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
69,Self-emp-inc,Bachelors,Separated,Exec-managerial,Not-in-family,White,40,,low
30,Private,Bachelors,Never-married,Exec-managerial,Not-in-family,White,45,United-States,high
41,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Husband,White,60,Mexico,high
19,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
37,Private,Some-college,Married-civ-spouse,Sales,Husband,White,50,Haiti,low
58,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
46,Private,Assoc-acdm,Divorced,Prof-specialty,Unmarried,White,40,United-States,low
30,Private,Assoc-acdm,Never-married,Sales,Unmarried,Black,40,United-States,low
34,Private,Some-college,Never-married,,,White,35,United-States,low
32,Private,11th,Married-civ-spouse,Other-service,Wife,White,60,United-States,low
38,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,,40,United-States,high
35,Private,Masters,Married-civ-spouse,Sales,Husband,White,42,,low
24,Local-gov,Some-college,Never-married,Protective-serv,Not-in-family,White,40,Guatemala,low
21,Private,HS-grad,Never-married,Farming-fishing,Other-relative,White,50,United-States,low
24,Local-gov,Preschool,Married-civ-spouse,Adm-clerical,Wife,White,44,United-States,low
25,Local-gov,Bachelors,Never-married,Craft-repair,Not-in-family,White,35,Italy,low
42,Never-worked,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40,United-States,high
59,Self-emp-not-inc,HS-grad,Married-civ-spouse,,Husband,White,70,United-States,low
46,Private,,Divorced,Sales,Not-in-family,Asian-Pac-Islander,40,United-States,low
60,?,Some-college,Married-civ-spouse,?,Husband,White,2,United-States,low
63,Private,Bachelors,Divorced,Other-service,Not-in-family,White,10,United-States,low
42,Private,5th-6th,Widowed,Other-service,Unmarried,White,40,United-States,low
54,Private,,Divorced,Handlers-cleaners,Not-in-family,White,24,United-States,low
26,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,38,United-States,
36,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
20,Local-gov,HS-grad,Never-married,Other-service,Own-child,Asian-Pac-Islander,10,United-States,low
30,Private,,Never-married,Sales,Own-child,White,20,United-States,low
38,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Own-child,White,60,United-States,low
30,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,52,,low
43,Private,HS-grad,Married-civ-spouse,Other-service,Husband,White,80,United-States,high
31,Private,Assoc-acdm,,Exec-managerial,Husband,White,55,United-States,high
44,Self-emp-not-inc,HS-grad,Divorced,Sales,Own-child,White,50,United-States,low
18,Private,11th,Never-married,Other-service,Own-child,White,24,United-States,low
41,Private,HS-grad,Divorced,Priv-house-serv,Unmarried,White,55,United-States,low
75,?,Masters,Widowed,?,Not-in-family,Amer-Indian-Eskimo,26,United-States,low
41,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
27,Private,Bachelors,Never-married,Craft-repair,Not-in-family,,45,United-States,low
55,?,7th-8th,,?,Husband,White,40,United-States,low
25,Private,Bachelors,,Adm-clerical,Own-child,White,40,United-States,low
36,Private,Some-college,,,Not-in-family,White,60,United-States,high
56,Private,HS-grad,Married-civ-spouse,,Husband,White,35,United-States,high
20,Private,Some-college,Never-married,Adm-clerical,Own-child,Other,20,United-States,low
38,,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,40,United-States,low
27,Private,10th,Never-married,Machine-op-inspct,Not-in-family,White,40,Trinadad&Tobago,low
24,,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
47,?,HS-grad,Married-civ-spouse,?,Unmarried,Black,32,United-States,low
28,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,40,United-States,low
62,Private,HS-grad,Never-married,Other-service,Other-relative,Black,38,United-States,low
46,Private,HS-grad,Married-spouse-absent,Machine-op-inspct,Not-in-family,White,50,United-States,low
49,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,60,Trinadad&Tobago,high
30,Private,Bachelors,Married-civ-spouse,Other-service,,Asian-Pac-Islander,40,Philippines,low
21,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,19,,low
39,Private,HS-grad,Widowed,Handlers-cleaners,Unmarried,White,40,?,low
48,Local-gov,Bachelors,Divorced,Prof-specialty,Unmarried,White,60,United-States,low
51,Private,Some-college,Married-civ-spouse,Sales,Husband,White,40,United-States,high
27,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
34,Private,Masters,Never-married,Prof-specialty,Own-child,White,40,United-States,low
41,Private,11th,Married-civ-spouse,Protective-serv,Husband,White,55,United-States,low
20,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,Black,20,United-States,low
39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,40,United-States,low
25,Private,1st-4th,Never-married,Priv-house-serv,Not-in-family,White,40,Guatemala,low
61,?,HS-grad,Married-civ-spouse,?,Husband,Black,40,United-States,low
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40,United-States,low
23,Private,Bachelors,,Prof-specialty,Own-child,White,40,Poland,low
24,Private,Some-college,Married-civ-spouse,,Husband,White,40,United-States,
38,Local-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,50,United-States,high
62,Self-emp-not-inc,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40,Japan,
45,Federal-gov,Assoc-voc,Never-married,Adm-clerical,Unmarried,White,48,Philippines,low
30,Private,Bachelors,Never-married,Other-service,Own-child,Black,55,United-States,low
33,Private,Some-college,Married-civ-spouse,Sales,Husband,White,48,United-States,high
64,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,50,United-States,low
44,Private,Some-college,Divorced,Transport-moving,Unmarried,White,50,United-States,low
33,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
47,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,45,United-States,high
24,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,50,United-States,
21,Private,,Never-married,Farming-fishing,Own-child,Black,10,United-States,low
57,Private,5th-6th,Divorced,Other-service,Not-in-family,White,40,United-States,low
37,Private,Assoc-acdm,Never-married,Prof-specialty,Wife,Amer-Indian-Eskimo,80,United-States,low
44,State-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,40,United-States,low
18,?,11th,Divorced,,Own-child,White,25,United-States,low
41,Private,Some-college,,Sales,Not-in-family,,52,United-States,low
31,Private,Bachelors,Never-married,Sales,Not-in-family,White,40,United-States,
46,,Some-college,Married-civ-spouse,Other-service,Husband,White,40,United-States,low
24,Private,7th-8th,Never-married,Priv-house-serv,Own-child,,32,El-Salvador,low
22,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,40,United-States,low
41,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,Other,60,China,high
29,Private,Bachelors,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
36,State-gov,Masters,Never-married,Prof-specialty,Own-child,White,40,United-States,low
33,Private,9th,Never-married,Sales,Unmarried,White,40,United-States,low
37,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,40,United-States,high
35,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
58,,Prof-school,Divorced,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,40,United-States,high
38,Self-emp-not-inc,Some-college,Widowed,Machine-op-inspct,Husband,White,40,United-States,low
40,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,,White,32,Thailand,low
21,?,Some-college,Never-married,,Own-child,White,40,United-States,low
42,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,40,United-States,high
42,Private,Assoc-acdm,Separated,Adm-clerical,Unmarried,Black,40,United-States,low
35,?,11th,Married-civ-spouse,?,Husband,White,40,United-States,low
23,Never-worked,Some-college,Never-married,Sales,Own-child,White,20,Haiti,low
48,Local-gov,Some-college,Divorced,Exec-managerial,Husband,White,40,,low
17,Private,12th,Never-married,Sales,Own-child,White,6,United-States,low
57,Private,9th,Married-civ-spouse,Exec-managerial,Husband,White,60,United-States,high
63,Private,Assoc-voc,Divorced,Exec-managerial,Not-in-family,Black,40,United-States,low
47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
60,Private,Some-college,,Adm-clerical,Not-in-family,White,38,United-States,low
57,Private,HS-grad,Divorced,Sales,Unmarried,White,28,United-States,low
17,Private,12th,Never-married,Other-service,Own-child,Black,18,United-States,low
51,State-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,40,United-States,low
39,Private,HS-grad,Divorced,Machine-op-inspct,Other-relative,White,40,United-States,low
42,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Not-in-family,White,40,Nicaragua,high
42,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,44,United-States,low
38,,,Married-civ-spouse,Prof-specialty,Husband,Black,40,United-States,high
30,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,20,United-States,low
42,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,high
47,Private,,Never-married,Other-service,Own-child,White,40,United-States,low
37,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,40,United-States,low
32,Local-gov,HS-grad,Never-married,Adm-clerical,Not-in-family,Black,37,United-States,low
32,Private,Masters,Divorced,Sales,Not-in-family,White,50,United-States,low
35,Private,Assoc-voc,Married-civ-spouse,Transport-moving,Husband,White,99,United-States,low
65,Local-gov,12th,Widowed,Exec-managerial,Not-in-family,White,44,United-States,
65,Without-pay,Masters,Widowed,Adm-clerical,Not-in-family,White,36,United-States,low
54,Private,Assoc-acdm,Married-civ-spouse,Tech-support,,White,40,United-States,high
55,Private,HS-grad,Widowed,Other-service,Unmarried,Black,35,United-States,low
24,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,30,United-States,low
22,Private,Assoc-voc,Never-married,Adm-clerical,Own-child,White,40,Japan,low
32,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,38,United-States,low
59,Self-emp-not-inc,Assoc-acdm,Married-AF-spouse,Tech-support,Not-in-family,White,40,United-States,low
57,Self-emp-not-inc,Some-college,Married-civ-spouse,Sales,Wife,White,25,United-States,high
24,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,40,United-States,low
29,Local-gov,,Married-civ-spouse,Prof-specialty,Husband,White,55,United-States,high
42,Private,HS-grad,Divorced,Other-service,Not-in-family,Black,52,,low
31,,HS-grad,Married-AF-spouse,Sales,Husband,White,50,United-States,high
28,Private,Some-college,Married-civ-spouse,Handlers-cleaners,Husband,Black,40,Mexico,low
29,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,30,United-States,low
57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,60,United-States,low
35,Private,Assoc-acdm,Divorced,Other-service,Unmarried,Black,50,United-States,low
22,?,HS-grad,Never-married,?,Other-relative,White,40,United-States,low
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,70,United-States,low
46,Private,Bachelors,,Sales,Unmarried,White,40,United-States,high
24,Local-gov,11th,Never-married,Sales,Own-child,,20,United-States,low
59,Private,,Married-civ-spouse,Prof-specialty,Husband,White,60,United-States,high
34,Private,9th,Separated,Machine-op-inspct,Unmarried,White,35,Dominican-Republic,low
51,Self-emp-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,50,,low
54,Federal-gov,12th,Divorced,Adm-clerical,Husband,White,40,United-States,low
63,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,40,South,low
35,Private,HS-grad,Never-married,Exec-managerial,Unmarried,Black,40,United-States,low
54,Private,Some-college,Divorced,Exec-managerial,Not-in-family,White,40,Italy,low
33,Private,Some-college,Married-civ-spouse,Sales,Husband,White,52,United-States,low
24,Private,Some-college,Never-married,Sales,Own-child,White,10,Greece,low
28,Private,Some-college,Widowed,Craft-repair,Own-child,White,60,United-States,low
26,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,40,United-States,low
50,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,,40,United-States,high
56,Private,10th,Divorced,Other-service,Unmarried,Black,45,United-States,low
22,Private,Bachelors,Never-married,Exec-managerial,Unmarried,White,30,United-States,low
25,Private,12th,Never-married,Craft-repair,Not-in-family,,40,Mexico,
34,State-gov,HS-grad,Never-married,Other-service,Not-in-family,,40,United-States,low
22,,1st-4th,Never-married,Adm-clerical,Not-in-family,White,40,United-States,low
31,Private,Bachelors,Separated,Prof-specialty,Not-in-family,White,60,,low
45,Private,,Married-civ-spouse,Transport-moving,Unmarried,White,40,United-States,low
19,?,HS-grad,Never-married,?,Own-child,White,60,United-States,low
42,Self-emp-inc,Bachelors,Never-married,Prof-specialty,Not-in-family,White,40,United-States,low
50,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,80,United-States,high
21,?,Some-college,Never-married,Exec-managerial,Own-child,White,35,United-States,low
36,Private,HS-grad,Separated,Sales,Unmarried,Black,40,United-States,low
38,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,50,United-States,low
20,Private,,Never-married,Other-service,Own-child,White,16,United-States,low
49,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,45,United-States,low
33,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,60,Canada,high
22,Private,HS-grad,Never-married,Other-service,Unmarried,White,40,United-States,low
48,State-gov,Bachelors,Separated,Prof-specialty,Unmarried,White,40,United-States,low
20,Private,Some-college,Never-married,Transport-moving,Own-child,White,35,United-States,low
18,,1st-4th,Never-married,Sales,Own-child,White,20,United-States,low
60,Private,10th,Divorced,Other-service,Not-in-family,Black,40,United-States,low
56,Private,,Divorced,Sales,Not-in-family,White,40,United-States,low
32,Private,HS-grad,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,40,United-States,low
28,Local-gov,Bachelors,Never-married,Sales,Own-child,Black,50,United-States,low
53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,40,United-States,low
51,State-gov,HS-grad,Married-civ-spouse,Prof-specialty,Husband,Black,60,United-States,
52,Private,12th,Married-civ-spouse,Craft-repair,Not-in-family,White,40,United-States,low
45,Private,Some-college,Divorced,Tech-support,Not-in-family,Black,40,Trinadad&Tobago,low
40,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,40,United-States,low
38,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,45,India,low
35,Private,Some-college,Separated,Other-service,Unmarried,White,25,United-States,low
45,Private,12th,Divorced,Farming-fishing,Not-in-family,Black,40,United-States,low
45,Private,Masters,,Exec-managerial,Husband,White,50,United-States,high
36,Private,HS-grad,Never-married,Sales,Unmarried,White,60,Greece,high
22,Private,5th-6th,Never-married,Priv-house-serv,Not-in-family,White,50,Guatemala,low
52,Never-worked,Assoc-voc,Never-married,Prof-specialty,Husband,White,40,United-States,high
22,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,40,United-States,low
20,Private,,Never-married,Sales,,Other,40,United-States,low
51,Federal-gov,Prof-school,Married-civ-spouse,,Husband,White,50,Germany,high
62,Local-gov,Some-college,Divorced,Prof-specialty,Not-in-family,,40,United-States,low
41,,Masters,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,55,Taiwan,high
46,Self-emp-not-inc,HS-grad,Divorced,Exec-managerial,Husband,White,50,United-States,low
42,Private,Prof-school,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,60,United-States,low
50,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,40,United-States,high
49,Private,,Divorced,Other-service,Not-in-family,White,40,United-States,low
37,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,40,United-States,high
