Ownership Type,County,City,Province,Postcode,Timezone,area_code,Latitude,Longitude
Joint Venture,江苏省苏州市,苏州市,32,215400,GMT+08:00 Asia/Beijing,,31.45,121.13
Joint Venture,铁路苏州站南站房二楼候车厅,苏州市,32,215000,GMT+08:00 Asia/Beijing,,31.33,120.61
Joint Venture,工业园区,苏州市,32,215000,GMT+08:00 Asia/Beijing,0512,31.34,120.82
Joint Venture,工业园区,苏州市,32,215000,GMT+08:00 Asia/Beijing,0512,31.31,120.74
Joint Venture,张家港市沙洲中路,苏州市,32,215600,GMT+08:00 Asia/Beijing,,31.86,120.54
Joint Venture,相城区,苏州市,32,215100,GMT+08:00 Asia/Beijing,,31.36,120.61
Joint Venture,高新区,苏州市,32,215000,GMT+08:00 Asia/Beijing,,31.31,120.55
Joint Venture,高新区,苏州市,32,215000,GMT+08:00 Asia/Beijing,0512,31.3,120.55
Joint Venture,江苏省苏州市,苏州市,32,215000,GMT+08:00 Asia/Beijing,,31.28,120.54
Joint Venture,工业园区星湖街1205号,苏州市,32,215000,GMT+08:00 Asia/Beijing,,31.29,120.72
Joint Venture,虎丘区,苏州市,32,215100,GMT+08:00 Asia/Beijing,0512,31.28,120.55
Joint Venture,吴中区,苏州市,32,215100,GMT+08:00 Asia/Beijing,0512,31.27,120.63
Joint Venture,江苏省苏州市,苏州市,32,215100,GMT+08:00 Asia/Beijing,,31.3,120.55
Joint Venture,江苏省苏州市,苏州市,32,215000,GMT+08:00 Asia/Beijing,,31.28,120.52
Joint Venture,金阊区,苏州市,32,215000,GMT+08:00 Asia/Beijing,0512,31.32,120.6
Joint Venture,相城区,苏州市,32,215100,GMT+08:00 Asia/Beijing,,31.37,120.62
Joint Venture,高新区,苏州市,32,215000,GMT+08:00 Asia/Beijing,0512,31.29,120.57
Joint Venture,江苏省苏州市,苏州市,32,215000,GMT+08:00 Asia/Beijing,,31.3,120.55
Joint Venture,高新区,苏州市,32,215000,GMT+08:00 Asia/Beijing,,31.34,120.42
Joint Venture,新浦区,连云港,32,222000,GMT+08:00 Asia/Beijing,,34.6,119.19
Joint Venture,连云区,连云港市,32,222000,GMT+08:00 Asia/Beijing,,34.74,119.37
Joint Venture,新浦区,连云港市,32,222000,GMT+08:00 Asia/Beijing,,34.6,119.18
Joint Venture,连云港市海州区,连云港市,32,222000,GMT+08:00 Asia/Beijing,,34.62,119.22
Joint Venture,新民中路2号,镇江市,32,212000,GMT+08:00 Asia/Beijing,,31.99,119.57
Joint Venture,江苏省镇江市,镇江市,32,212000,GMT+08:00 Asia/Beijing,,32.22,119.47
Joint Venture,江苏省镇江市,镇江市,32,212000,GMT+08:00 Asia/Beijing,,32.2,119.45
Joint Venture,润州区,镇江市,32,212000,GMT+08:00 Asia/Beijing,0511,32.2,119.44
Joint Venture,丹徒区,镇江市,32,212100,GMT+08:00 Asia/Beijing,,32.13,119.45
Joint Venture,句容市郭庄镇空港新区,镇江市,32,212400,GMT+08:00 Asia/Beijing,,31.81,119.01
Joint Venture,京口区,镇江市,32,212000,GMT+08:00 Asia/Beijing,,32.21,119.45
Joint Venture,丹阳市开发区,镇江市,32,212300,GMT+08:00 Asia/Beijing,,32.0,119.61
Joint Venture,丹阳市,镇江市,32,212300,GMT+08:00 Asia/Beijing,,31.99,119.58
Joint Venture,车站路77号泰和国际城C1-01铺位,靖江市,32,214500,GMT+08:00 Asia/Beijing,,32.01,120.26
Joint Venture,人民北路1号文峰大世界1层1-2单元,靖江市,32,214500,GMT+08:00 Asia/Beijing,,32.02,120.27
Joint Venture,江苏省扬州高邮市,高邮市,32,225600,GMT+08:00 Asia/Beijing,,32.79,119.46
Joint Venture,intersection Yanan Road and Qingchun Roa,Hangzhou,33,310000,GMT+08:00 Asia/Beijing,,30.26,120.16
Joint Venture,West Wenyi Rd&Yongfu Rd,Hangzhou,33,311100,GMT+08:00 Asia/Beijing,,30.28,120.04
Joint Venture,xiao he road,hangzhou,33,3120000,GMT+08:00 Asia/Beijing,,30.31,120.14
Joint Venture,pin shui road,hangzhou,33,310000,GMT+08:00 Asia/Beijing,,30.31,120.12
Joint Venture,NO.555 qian hu south road,hangzhou,33,310000,GMT+08:00 Asia/Beijing,,29.83,121.57
Joint Venture,Jiashan Century Avenue Rd intersection,Jiaxing,33,314100,GMT+08:00 Asia/Beijing,,30.82,120.93
Joint Venture,North Qingfeng Road North Huancheng Road,Jiaxing,33,314500,GMT+08:00 Asia/Beijing,,30.65,120.55
Joint Venture,NO.351 Mingyue street,jin hua,33,321000,GMT+08:00 Asia/Beijing,,29.11,119.66
Joint Venture,Yu Yuan Street&Venus Lane,Jinhua,33,321200,GMT+08:00 Asia/Beijing,,28.89,119.81
Joint Venture,Middle Xingning road and outer ring road,Ningbo,33,315600,GMT+08:00 Asia/Beijing,,29.3,121.43
Joint Venture,South Xin Ximen Rd&West Siming Rd,Ningbo,33,315400,GMT+08:00 Asia/Beijing,,30.03,121.15
Joint Venture,Eagle Road Danfeng Road,Ningbo,33,315700,GMT+08:00 Asia/Beijing,,29.48,121.9
Joint Venture,Da Nan RD&East Maanchi Rd,Wenzhou,33,325000,GMT+08:00 Asia/Beijing,,28.01,120.66
Joint Venture,Chang Zhou Avenue Dongying Road,Zhoushan,33,316000,GMT+08:00 Asia/Beijing,,30.02,122.12
Joint Venture,人民中路193号,上虞市,33,312300,GMT+08:00 Asia/Beijing,,30.02,120.88
Joint Venture,上虞区,上虞市,33,312300,GMT+08:00 Asia/Beijing,0575,30.03,120.87
Joint Venture,人民路106号,东阳市,33,322100,GMT+08:00 Asia/Beijing,0579,29.27,120.24
Joint Venture,莲都区解放街198号一层1号101室,丽水市,33,323000,GMT+08:00 Asia/Beijing,,28.45,119.92
Joint Venture,莲都区,丽水市,33,323000,GMT+08:00 Asia/Beijing,,28.46,119.92
Joint Venture,靖江中路122号,临海市,33,317000,GMT+08:00 Asia/Beijing,,28.85,121.14
Joint Venture,东方大道1号,临海市,33,317000,GMT+08:00 Asia/Beijing,0576,28.86,121.14
Joint Venture,义乌,义乌市,33,322000,GMT+08:00 Asia/Beijing,0579,29.31,120.08
Joint Venture,婺城区,义乌市,33,322000,GMT+08:00 Asia/Beijing,0579,29.31,120.07
Joint Venture,伯乐东路666号,乐清市,33,325600,GMT+08:00 Asia/Beijing,,28.11,120.98
Joint Venture,城东路888号1F-117,余姚市,33,315000,GMT+08:00 Asia/Beijing,0574,30.07,121.18
Joint Venture,丹溪大道157号,兰溪市,33,321100,GMT+08:00 Asia/Beijing,,29.21,119.45
Joint Venture,椒江区,台州市,33,318000,GMT+08:00 Asia/Beijing,,28.65,121.43
Joint Venture,椒江区,台州市,33,318000,GMT+08:00 Asia/Beijing,,28.65,121.41
Joint Venture,浙江省台州市,台州市,33,317700,GMT+08:00 Asia/Beijing,,28.67,121.44
Joint Venture,黄岩区西城街道引泉路188号,台州市,33,318000,GMT+08:00 Asia/Beijing,,28.63,121.26
Joint Venture,浙江省台州市,台州市,33,317700,GMT+08:00 Asia/Beijing,,28.64,121.42
Joint Venture,天台县赤城路399号,台州市,33,317200,GMT+08:00 Asia/Beijing,,29.14,121.03
Joint Venture,东森购物中心,台州市,33,318000,GMT+08:00 Asia/Beijing,0576,28.59,121.37
Joint Venture,浙江省台州市,台州市,33,318000,GMT+08:00 Asia/Beijing,,28.62,121.4
Joint Venture,路桥区,台州市,33,318000,GMT+08:00 Asia/Beijing,,28.59,121.37
Joint Venture,台州市路桥区,台州市,33,318000,GMT+08:00 Asia/Beijing,,28.58,121.38
Joint Venture,浙江省台州市,台州市,33,317000,GMT+08:00 Asia/Beijing,,28.88,121.23
Joint Venture,浙江省嘉兴,嘉兴,33,314400,GMT+08:00 Asia/Beijing,,30.5,120.67
Joint Venture,浙江省嘉兴市,嘉兴市,33,314100,GMT+08:00 Asia/Beijing,,30.76,120.69
Joint Venture,浙江省嘉兴市,嘉兴市,33,314100,GMT+08:00 Asia/Beijing,,30.84,120.93
Joint Venture,秀洲区,嘉兴市,33,314000,GMT+08:00 Asia/Beijing,0573,30.76,120.71
Joint Venture,秀洲区,嘉兴市,33,314000,GMT+08:00 Asia/Beijing,,30.62,120.67
Joint Venture,南湖区,嘉兴市,33,314000,GMT+08:00 Asia/Beijing,,30.74,120.8
Joint Venture,浙江省嘉兴市海盐县,嘉兴市,33,314300,GMT+08:00 Asia/Beijing,,30.54,120.95
Joint Venture,桐乡市,嘉兴市,33,314500,GMT+08:00 Asia/Beijing,0573,30.63,120.55
Joint Venture,南湖区,嘉兴市,33,314000,GMT+08:00 Asia/Beijing,0573,30.76,120.75
Joint Venture,海昌南路365号,嘉兴市,33,314400,GMT+08:00 Asia/Beijing,,30.5,120.69
Joint Venture,西塘镇环镇北路55号璞悦园12幢A16号商铺,嘉兴市,33,310000,GMT+08:00 Asia/Beijing,,30.95,120.89
Joint Venture,秀洲区,嘉兴市,33,314000,GMT+08:00 Asia/Beijing,,30.62,120.68
Joint Venture,浙江省嘉兴市,嘉兴市,33,314000,GMT+08:00 Asia/Beijing,,30.94,120.89
Joint Venture,浙江省嘉兴市,嘉兴市,33,314000,GMT+08:00 Asia/Beijing,,30.76,120.73
Joint Venture,联合路97号,嘉兴市,33,314400,GMT+08:00 Asia/Beijing,,30.52,120.68
Joint Venture,嘉善县中山西路118号,嘉善市,33,314100,GMT+08:00 Asia/Beijing,,30.84,120.92
Joint Venture,南山路174号S1F-9商铺,奉化市,33,315000,GMT+08:00 Asia/Beijing,,29.67,121.41
Joint Venture,上城区,奉化市,33,315500,GMT+08:00 Asia/Beijing,0574,29.66,121.41
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.88,121.57
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,0574,29.83,121.57
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.59
Joint Venture,浙江省宁波市,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.55
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.8,121.55
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.82,121.55
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.87,121.56
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,0574,29.83,121.55
Joint Venture,高新区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.89,121.64
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.88,121.55
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.8,121.55
Joint Venture,江北区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.88,121.56
Joint Venture,浙江省宁波市,宁波市,33,315600,GMT+08:00 Asia/Beijing,,29.3,121.44
Joint Venture,北仑区,宁波市,33,315800,GMT+08:00 Asia/Beijing,,29.9,121.84
Joint Venture,海曙区日新街105号1F-17商铺,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.56
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.86,121.62
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.55
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.3,121.44
Joint Venture,浙江省宁波市,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.81,121.55
Joint Venture,江北区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.91,121.53
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,0574,29.81,121.55
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.87,121.57
Joint Venture,北仑区,宁波市,33,315800,GMT+08:00 Asia/Beijing,0574,29.9,121.83
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.87,121.55
Joint Venture,海曙区柳汀街225号店1-09、2-05室,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.54
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,0574,29.83,121.57
Joint Venture,鄞州区钱湖南路636号109室,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.81,121.56
Joint Venture,盛园巷17号,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.86,121.55
Joint Venture,高新区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.89,121.62
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.56
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.8,121.54
Joint Venture,浙江省宁波市,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.85,121.51
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.87,121.55
Joint Venture,宁海县,宁波市,33,315600,GMT+08:00 Asia/Beijing,0574,29.3,121.43
Joint Venture,浙江省宁波市江北区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.93,121.5
Joint Venture,浙江省宁波市,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.56
Joint Venture,北仑区,宁波市,33,315800,GMT+08:00 Asia/Beijing,,29.91,121.85
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,0574,29.83,121.54
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.59
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.87,121.55
Joint Venture,江北区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.88,121.56
Joint Venture,镇海区,宁波市,33,315200,GMT+08:00 Asia/Beijing,,29.91,121.61
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,0574,29.81,121.55
Joint Venture,江东区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.86,121.59
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,0574,29.87,121.56
Joint Venture,鄞州区四明中路688号F1-07室,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.83,121.55
Joint Venture,余姚市,宁波市,33,315400,GMT+08:00 Asia/Beijing,0574,30.05,121.16
Joint Venture,浙江省宁波市,宁波市,33,31500,GMT+08:00 Asia/Beijing,,29.88,121.57
Joint Venture,海曙区中山东路166号一楼020-1号位,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.55
Joint Venture,象山县丹河东路905-1号,宁波市,33,315700,GMT+08:00 Asia/Beijing,,29.46,121.9
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.9,121.53
Joint Venture,浙江省宁波市,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.87,121.57
Joint Venture,余姚市,宁波市,33,315400,GMT+08:00 Asia/Beijing,,30.03,121.13
Joint Venture,江北区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.89,121.55
Joint Venture,海曙区,宁波市,33,315000,GMT+08:00 Asia/Beijing,,29.85,121.54
Joint Venture,鄞州区,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.8,121.56
Joint Venture,浙江省宁波市,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.93,121.63
Joint Venture,浙江省宁波市,宁波市,33,315100,GMT+08:00 Asia/Beijing,,29.81,121.58
Joint Venture,新城大道北路269-325号1F-05A,慈溪市,33,315000,GMT+08:00 Asia/Beijing,,30.17,121.27
Joint Venture,浒山街道,慈溪市,33,315300,GMT+08:00 Asia/Beijing,0574,30.17,121.25
Joint Venture,浒山路256~262号,慈溪市,33,315300,GMT+08:00 Asia/Beijing,,30.17,121.26
Joint Venture,水门路3号,慈溪市,33,315300,GMT+08:00 Asia/Beijing,,30.17,121.24
Joint Venture,三北西大街1151、1553号A1-20a,慈溪市,33,315300,GMT+08:00 Asia/Beijing,,30.18,121.21
Joint Venture,余杭区,杭州市,33,311100,GMT+08:00 Asia/Beijing,0571,30.25,120.05
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.27,120.16
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.21,120.22
Joint Venture,拱墅区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.32,120.14
Joint Venture,杭州市萧山区,杭州市,33,311200,GMT+08:00 Asia/Beijing,,30.18,120.27
Joint Venture,拱墅区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.33,120.12
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.24,120.21
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.22,120.18
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.27,120.14
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.27,120.14
Joint Venture,滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.21,120.21
Joint Venture,杭州市江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.24,120.21
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.24,120.11
Joint Venture,经济技术开发区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.31,120.33
Joint Venture,滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.18,120.21
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.21
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.23,120.19
Joint Venture,余杭区,杭州市,33,311100,GMT+08:00 Asia/Beijing,,30.42,120.3
Joint Venture,滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.21,120.2
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.21
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.33,120.08
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.16
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.28,120.13
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.35,120.23
Joint Venture,余杭区,杭州市,33,311100,GMT+08:00 Asia/Beijing,,30.34,120.29
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.16
Joint Venture,上城区解放路249号,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.17
Joint Venture,拱墅区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.11
Joint Venture,临安市钱王街855号,杭州市,33,311300,GMT+08:00 Asia/Beijing,,30.22,119.71
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.23,120.17
Joint Venture,萧山区金鸡路1057、1059、1061号,杭州市,33,311200,GMT+08:00 Asia/Beijing,,30.2,120.25
Joint Venture,经济技术开发区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.31,120.35
Joint Venture,经济技术开发区,杭州市,33,311500,GMT+08:00 Asia/Beijing,,30.31,120.35
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,29.8,119.69
Joint Venture,余杭区,杭州市,33,311100,GMT+08:00 Asia/Beijing,,30.36,120.06
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.25,120.13
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.25,120.22
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.28,120.17
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.29,120.21
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.25,120.16
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.22
Joint Venture,浙江省杭州市,杭州市,33,311600,GMT+08:00 Asia/Beijing,,30.15,120.08
Joint Venture,浙江省杭州市,杭州市,33,311600,GMT+08:00 Asia/Beijing,,29.47,119.28
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.21
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.26,120.21
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.2,120.2
Joint Venture,杭州市拱墅区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.34,120.12
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.27,120.13
Joint Venture,文一西路998号,杭州市,33,315000,GMT+08:00 Asia/Beijing,,30.28,120.02
Joint Venture,滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.19,120.18
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.25,120.16
Joint Venture,杭州市余杭区,杭州市,33,311100,GMT+08:00 Asia/Beijing,,30.36,120.03
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.26,120.15
Joint Venture,余杭区,杭州市,33,311100,GMT+08:00 Asia/Beijing,0571,30.29,120.1
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.27,120.09
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.24,120.2
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.07
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.27,120.16
Joint Venture,萧山区,杭州市,33,311200,GMT+08:00 Asia/Beijing,0571,30.18,120.25
Joint Venture,杭州市江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.19
Joint Venture,江干区天城路1号,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.21
Joint Venture,杭州市江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.21
Joint Venture,经济技术开发区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.3,120.33
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.25,120.13
Joint Venture,淳安县千岛湖镇阳光路89号,杭州市,33,311700,GMT+08:00 Asia/Beijing,,29.62,119.04
Joint Venture,萧山区,杭州市,33,311200,GMT+08:00 Asia/Beijing,0571,30.24,120.44
Joint Venture,拱墅区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.28,120.16
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.17
Joint Venture,浙江省杭州市,杭州市,33,312000,GMT+08:00 Asia/Beijing,,29.84,119.8
Joint Venture,杭州市江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.26,120.2
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.27,120.17
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.3,120.11
Joint Venture,拱墅区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.28,120.15
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.33,120.18
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.3,120.11
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.12
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.28,120.18
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.27,120.14
Joint Venture,浙江省杭州市滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.19,120.17
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.28,120.12
Joint Venture,江干区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.26,120.2
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.26,120.17
Joint Venture,杭州市下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.26,120.16
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.26,120.16
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.29,120.18
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.28,120.16
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.25,120.16
Joint Venture,杭州市余杭区,杭州市,33,311100,GMT+08:00 Asia/Beijing,,30.34,120.09
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.05
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.27,120.11
Joint Venture,萧山区,杭州市,33,311200,GMT+08:00 Asia/Beijing,,30.17,120.27
Joint Venture,萧山区,杭州市,33,311200,GMT+08:00 Asia/Beijing,0571,30.18,120.26
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.21,120.18
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.27,120.16
Joint Venture,萧山区,杭州市,33,311200,GMT+08:00 Asia/Beijing,0571,30.24,120.44
Joint Venture,浙江省杭州市,杭州市,33,311500,GMT+08:00 Asia/Beijing,,30.26,120.21
Joint Venture,浙江省杭州市,杭州市,33,312000,GMT+08:00 Asia/Beijing,,29.84,119.8
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.28,120.12
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.25,120.18
Joint Venture,杭州下城区东新路655号1层1-13单元,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.32,120.17
Joint Venture,富阳市,杭州市,33,311400,GMT+08:00 Asia/Beijing,0571,30.06,119.94
Joint Venture,迎春南路281号,杭州市,33,310000,GMT+08:00 Asia/Beijing,,29.79,119.69
Joint Venture,滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.19,120.15
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.23,120.19
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.33,120.11
Joint Venture,西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.24,120.11
Joint Venture,浙江省杭州市西湖区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.17,120.1
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.24,120.17
Joint Venture,杭州市滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.19,120.17
Joint Venture,浙江省杭州市,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.23,120.06
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.25,120.16
Joint Venture,富阳区,杭州市,33,311400,GMT+08:00 Asia/Beijing,,30.05,119.93
Joint Venture,上城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,0571,30.24,120.16
Joint Venture,杭州市余杭区东湖南路59号,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.42,120.31
Joint Venture,滨江区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.21,120.22
Joint Venture,下城区,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.27,120.17
Joint Venture,滨江区长河街道滨盛路1766号,杭州市,33,310000,GMT+08:00 Asia/Beijing,,30.21,120.21
Joint Venture,鹿溪南路365号,江山市,33,324100,GMT+08:00 Asia/Beijing,,28.73,118.63
